分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売予定数量(t)
水産,大田,Sui_K3,2024-07-09,鮮魚,ぶり・わらさ,相対,0.1
水産,大田,Sui_K3,2024-07-09,鮮魚,まだい,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,めじ,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,いさき,相対,0.1
水産,大田,Sui_K3,2024-07-09,鮮魚,さけます類,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,たら類,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,いなだ・わかし,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,さわら・さごち,相対,0.1
水産,大田,Sui_K3,2024-07-09,鮮魚,あんこう,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,かき,相対,
水産,大田,Sui_K3,2024-07-09,鮮魚,その他（鮮魚）,せり・入札,
水産,大田,Sui_K3,2024-07-09,鮮魚,その他（鮮魚）,相対,1.0
水産,大田,Sui_K3,2024-07-09,大物,まぐろ（生鮮）,せり・入札,0.3
水産,大田,Sui_K3,2024-07-09,大物,めばち（生鮮）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,いんど（生鮮）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,きわだ（生鮮）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,その他（大物生）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,まぐろ（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,めばち（冷凍）,せり・入札,0.2
水産,大田,Sui_K3,2024-07-09,大物,いんど（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,きわだ（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,めかじき（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-09,大物,その他（大物冷）,せり・入札,0.5
水産,大田,Sui_K3,2024-07-09,大物,その他（大物冷）,相対,
水産,大田,Sui_K3,2024-07-09,冷凍,冷さけ,相対,
水産,大田,Sui_K3,2024-07-09,冷凍,冷さけ,第三者販売,
水産,大田,Sui_K3,2024-07-09,冷凍,冷えび,相対,0.1
水産,大田,Sui_K3,2024-07-09,冷凍,冷えび,第三者販売,
水産,大田,Sui_K3,2024-07-09,冷凍,冷するめ,相対,0.1
水産,大田,Sui_K3,2024-07-09,冷凍,冷かれい,相対,
水産,大田,Sui_K3,2024-07-09,冷凍,冷かれい,第三者販売,
水産,大田,Sui_K3,2024-07-09,冷凍,冷さば,相対,0.1
水産,大田,Sui_K3,2024-07-09,冷凍,冷ぎんだら,相対,
水産,大田,Sui_K3,2024-07-09,冷凍,冷ぎんだら,第三者販売,
水産,大田,Sui_K3,2024-07-09,冷凍,その他（冷凍）,相対,0.7
水産,大田,Sui_K3,2024-07-09,塩干加工,塩さけ,相対,0.1
水産,大田,Sui_K3,2024-07-09,塩干加工,塩さけ,第三者販売,
水産,大田,Sui_K3,2024-07-09,塩干加工,開干あじ,相対,0.1
水産,大田,Sui_K3,2024-07-09,塩干加工,開干あじ,第三者販売,
水産,大田,Sui_K3,2024-07-09,塩干加工,開干さんま,相対,0.1
水産,大田,Sui_K3,2024-07-09,塩干加工,かまぼこ,相対,
水産,大田,Sui_K3,2024-07-09,塩干加工,かまぼこ,第三者販売,
水産,大田,Sui_K3,2024-07-09,塩干加工,かまぼこ,商物分離,
水産,大田,Sui_K3,2024-07-09,塩干加工,すけこ,相対,
水産,大田,Sui_K3,2024-07-09,塩干加工,すけこ,第三者販売,
水産,大田,Sui_K3,2024-07-09,塩干加工,ちくわ,相対,
水産,大田,Sui_K3,2024-07-09,塩干加工,ちくわ,第三者販売,
水産,大田,Sui_K3,2024-07-09,塩干加工,あげもの,相対,
水産,大田,Sui_K3,2024-07-09,塩干加工,あげもの,第三者販売,
水産,大田,Sui_K3,2024-07-09,塩干加工,あげもの,商物分離,
水産,大田,Sui_K3,2024-07-09,塩干加工,その他（塩干加工）,せり・入札,
水産,大田,Sui_K3,2024-07-09,塩干加工,その他（塩干加工）,相対,3.0
水産,大田,Sui_K3,2024-07-09,塩干加工,その他（塩干加工）,第三者販売,
水産,大田,Sui_K3,2024-07-09,活魚,活またい,せり・入札,
水産,大田,Sui_K3,2024-07-09,活魚,活またい,相対,1.5
水産,大田,Sui_K3,2024-07-09,活魚,活ひらめ,せり・入札,
水産,大田,Sui_K3,2024-07-09,活魚,活ひらめ,相対,0.1
水産,大田,Sui_K3,2024-07-09,活魚,活かんぱち,せり・入札,
水産,大田,Sui_K3,2024-07-09,活魚,活かんぱち,相対,
水産,大田,Sui_K3,2024-07-09,活魚,活あなご,相対,
水産,大田,Sui_K3,2024-07-09,活魚,その他（活魚）,せり・入札,
水産,大田,Sui_K3,2024-07-09,活魚,その他（活魚）,相対,
水産,豊洲,Sui_K1,2024-07-11,鮮魚,あじ,相対,17.4
水産,豊洲,Sui_K1,2024-07-11,鮮魚,さば,相対,9.3
水産,豊洲,Sui_K1,2024-07-11,鮮魚,いわし,相対,9.8
水産,豊洲,Sui_K1,2024-07-11,鮮魚,するめいか,相対,4.4
水産,豊洲,Sui_K1,2024-07-11,鮮魚,かつお,相対,30.6
水産,豊洲,Sui_K1,2024-07-11,鮮魚,さんま,相対,1.0
水産,豊洲,Sui_K1,2024-07-11,鮮魚,かれい,相対,3.9
水産,豊洲,Sui_K1,2024-07-11,鮮魚,きんめだい,相対,6.6
水産,豊洲,Sui_K1,2024-07-11,鮮魚,はまち,相対,5.0
水産,豊洲,Sui_K1,2024-07-11,鮮魚,ぶり・わらさ,相対,13.6
水産,豊洲,Sui_K1,2024-07-11,鮮魚,まだい,相対,5.4
水産,豊洲,Sui_K1,2024-07-11,鮮魚,めじ,相対,3.9
水産,豊洲,Sui_K1,2024-07-11,鮮魚,いさき,相対,
水産,豊洲,Sui_K1,2024-07-11,鮮魚,さけます類,相対,9.8
水産,豊洲,Sui_K1,2024-07-11,鮮魚,たら類,相対,4.4
水産,豊洲,Sui_K1,2024-07-11,鮮魚,いなだ・わかし,相対,6.4
水産,豊洲,Sui_K1,2024-07-11,鮮魚,さわら・さごち,相対,8.4
水産,豊洲,Sui_K1,2024-07-11,鮮魚,あんこう,相対,1.5
水産,豊洲,Sui_K1,2024-07-11,鮮魚,かき,相対,0.2
水産,豊洲,Sui_K1,2024-07-11,鮮魚,その他（鮮魚）,せり・入札,5.0
水産,豊洲,Sui_K1,2024-07-11,鮮魚,その他（鮮魚）,相対,20.8
水産,豊洲,Sui_K1,2024-07-11,大物,まぐろ（生鮮）,せり・入札,9.2
水産,豊洲,Sui_K1,2024-07-11,大物,まぐろ（生鮮）,相対,
水産,豊洲,Sui_K1,2024-07-11,大物,めばち（生鮮）,せり・入札,0.2
水産,豊洲,Sui_K1,2024-07-11,大物,いんど（生鮮）,せり・入札,4.2
水産,豊洲,Sui_K1,2024-07-11,大物,きわだ（生鮮）,せり・入札,0.2
水産,豊洲,Sui_K1,2024-07-11,大物,その他（大物生）,せり・入札,0.1
水産,豊洲,Sui_K1,2024-07-11,大物,まぐろ（冷凍）,せり・入札,5.6
水産,豊洲,Sui_K1,2024-07-11,大物,めばち（冷凍）,せり・入札,39.8
水産,豊洲,Sui_K1,2024-07-11,大物,いんど（冷凍）,せり・入札,11.1
水産,豊洲,Sui_K1,2024-07-11,大物,めかじき（冷凍）,せり・入札,1.1
水産,豊洲,Sui_K1,2024-07-11,大物,その他（大物冷）,せり・入札,0.3
水産,豊洲,Sui_K1,2024-07-11,大物,その他（大物冷）,相対,2.5
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷さけ,相対,88.5
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷さけ,第三者販売,1.9
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷えび,相対,8.5
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷えび,第三者販売,0.2
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷するめ,相対,3.9
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷かれい,相対,6.8
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷かれい,第三者販売,0.1
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷さば,相対,6.3
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷ぎんだら,相対,7.4
水産,豊洲,Sui_K1,2024-07-11,冷凍,冷ぎんだら,第三者販売,0.1
水産,豊洲,Sui_K1,2024-07-11,冷凍,その他（冷凍）,相対,66.5
水産,豊洲,Sui_K1,2024-07-11,塩干加工,塩さけ,相対,8.5
水産,豊洲,Sui_K1,2024-07-11,塩干加工,塩さけ,第三者販売,0.3
水産,豊洲,Sui_K1,2024-07-11,塩干加工,開干あじ,相対,12.1
水産,豊洲,Sui_K1,2024-07-11,塩干加工,開干あじ,第三者販売,1.2
水産,豊洲,Sui_K1,2024-07-11,塩干加工,開干さんま,相対,3.9
水産,豊洲,Sui_K1,2024-07-11,塩干加工,かまぼこ,相対,14.1
水産,豊洲,Sui_K1,2024-07-11,塩干加工,かまぼこ,第三者販売,0.7
水産,豊洲,Sui_K1,2024-07-11,塩干加工,かまぼこ,商物分離,1.0
水産,豊洲,Sui_K1,2024-07-11,塩干加工,すけこ,相対,5.3
水産,豊洲,Sui_K1,2024-07-11,塩干加工,すけこ,第三者販売,0.4
水産,豊洲,Sui_K1,2024-07-11,塩干加工,ちくわ,相対,10.8
水産,豊洲,Sui_K1,2024-07-11,塩干加工,ちくわ,第三者販売,0.2
水産,豊洲,Sui_K1,2024-07-11,塩干加工,あげもの,相対,22.9
水産,豊洲,Sui_K1,2024-07-11,塩干加工,あげもの,第三者販売,1.0
水産,豊洲,Sui_K1,2024-07-11,塩干加工,あげもの,商物分離,3.0
水産,豊洲,Sui_K1,2024-07-11,塩干加工,その他（塩干加工）,せり・入札,20.0
水産,豊洲,Sui_K1,2024-07-11,塩干加工,その他（塩干加工）,相対,208.3
水産,豊洲,Sui_K1,2024-07-11,塩干加工,その他（塩干加工）,第三者販売,29.9
水産,豊洲,Sui_K1,2024-07-11,活魚,活またい,せり・入札,0.3
水産,豊洲,Sui_K1,2024-07-11,活魚,活またい,相対,9.2
水産,豊洲,Sui_K1,2024-07-11,活魚,活ひらめ,せり・入札,0.1
水産,豊洲,Sui_K1,2024-07-11,活魚,活ひらめ,相対,0.3
水産,豊洲,Sui_K1,2024-07-11,活魚,活かんぱち,せり・入札,0.7
水産,豊洲,Sui_K1,2024-07-11,活魚,活かんぱち,相対,2.5
水産,豊洲,Sui_K1,2024-07-11,活魚,活あなご,相対,5.8
水産,豊洲,Sui_K1,2024-07-11,活魚,その他（活魚）,せり・入札,5.8
水産,豊洲,Sui_K1,2024-07-11,活魚,その他（活魚）,相対,4.0
水産,足立,Sui_K2,2024-07-11,鮮魚,あじ,相対,0.8
水産,足立,Sui_K2,2024-07-11,鮮魚,さば,相対,0.1
水産,足立,Sui_K2,2024-07-11,鮮魚,いわし,相対,0.1
水産,足立,Sui_K2,2024-07-11,鮮魚,するめいか,相対,0.4
水産,足立,Sui_K2,2024-07-11,鮮魚,かつお,相対,0.9
水産,足立,Sui_K2,2024-07-11,鮮魚,さんま,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,かれい,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,きんめだい,相対,0.2
水産,足立,Sui_K2,2024-07-11,鮮魚,はまち,相対,0.5
水産,足立,Sui_K2,2024-07-11,鮮魚,ぶり・わらさ,相対,0.4
水産,足立,Sui_K2,2024-07-11,鮮魚,まだい,相対,0.1
水産,足立,Sui_K2,2024-07-11,鮮魚,めじ,相対,0.2
水産,足立,Sui_K2,2024-07-11,鮮魚,いさき,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,さけます類,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,たら類,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,いなだ・わかし,相対,0.3
水産,足立,Sui_K2,2024-07-11,鮮魚,さわら・さごち,相対,0.1
水産,足立,Sui_K2,2024-07-11,鮮魚,あんこう,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,かき,相対,
水産,足立,Sui_K2,2024-07-11,鮮魚,その他（鮮魚）,せり・入札,
水産,足立,Sui_K2,2024-07-11,鮮魚,その他（鮮魚）,相対,2.2
水産,足立,Sui_K2,2024-07-11,大物,まぐろ（生鮮）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,まぐろ（生鮮）,相対,0.2
水産,足立,Sui_K2,2024-07-11,大物,めばち（生鮮）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,いんど（生鮮）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,きわだ（生鮮）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,その他（大物生）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,まぐろ（冷凍）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,めばち（冷凍）,せり・入札,1.7
水産,足立,Sui_K2,2024-07-11,大物,いんど（冷凍）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,めかじき（冷凍）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,その他（大物冷）,せり・入札,
水産,足立,Sui_K2,2024-07-11,大物,その他（大物冷）,相対,0.2
水産,足立,Sui_K2,2024-07-11,冷凍,冷さけ,相対,1.1
水産,足立,Sui_K2,2024-07-11,冷凍,冷さけ,第三者販売,
水産,足立,Sui_K2,2024-07-11,冷凍,冷えび,相対,0.4
水産,足立,Sui_K2,2024-07-11,冷凍,冷えび,第三者販売,
水産,足立,Sui_K2,2024-07-11,冷凍,冷するめ,相対,0.2
水産,足立,Sui_K2,2024-07-11,冷凍,冷かれい,相対,0.3
水産,足立,Sui_K2,2024-07-11,冷凍,冷かれい,第三者販売,
水産,足立,Sui_K2,2024-07-11,冷凍,冷さば,相対,0.2
水産,足立,Sui_K2,2024-07-11,冷凍,冷ぎんだら,相対,0.1
水産,足立,Sui_K2,2024-07-11,冷凍,冷ぎんだら,第三者販売,
水産,足立,Sui_K2,2024-07-11,冷凍,その他（冷凍）,相対,1.5
水産,足立,Sui_K2,2024-07-11,塩干加工,塩さけ,相対,0.5
水産,足立,Sui_K2,2024-07-11,塩干加工,塩さけ,第三者販売,
水産,足立,Sui_K2,2024-07-11,塩干加工,開干あじ,相対,0.1
水産,足立,Sui_K2,2024-07-11,塩干加工,開干あじ,第三者販売,
水産,足立,Sui_K2,2024-07-11,塩干加工,開干さんま,相対,0.1
水産,足立,Sui_K2,2024-07-11,塩干加工,かまぼこ,相対,0.6
水産,足立,Sui_K2,2024-07-11,塩干加工,かまぼこ,第三者販売,
水産,足立,Sui_K2,2024-07-11,塩干加工,かまぼこ,商物分離,
水産,足立,Sui_K2,2024-07-11,塩干加工,すけこ,相対,0.2
水産,足立,Sui_K2,2024-07-11,塩干加工,すけこ,第三者販売,
水産,足立,Sui_K2,2024-07-11,塩干加工,ちくわ,相対,0.4
水産,足立,Sui_K2,2024-07-11,塩干加工,ちくわ,第三者販売,
水産,足立,Sui_K2,2024-07-11,塩干加工,あげもの,相対,0.8
水産,足立,Sui_K2,2024-07-11,塩干加工,あげもの,第三者販売,
水産,足立,Sui_K2,2024-07-11,塩干加工,あげもの,商物分離,
水産,足立,Sui_K2,2024-07-11,塩干加工,その他（塩干加工）,せり・入札,
水産,足立,Sui_K2,2024-07-11,塩干加工,その他（塩干加工）,相対,2.2
水産,足立,Sui_K2,2024-07-11,塩干加工,その他（塩干加工）,第三者販売,
水産,足立,Sui_K2,2024-07-11,活魚,活またい,せり・入札,
水産,足立,Sui_K2,2024-07-11,活魚,活またい,相対,0.7
水産,足立,Sui_K2,2024-07-11,活魚,活ひらめ,せり・入札,
水産,足立,Sui_K2,2024-07-11,活魚,活ひらめ,相対,0.1
水産,足立,Sui_K2,2024-07-11,活魚,活かんぱち,せり・入札,
水産,足立,Sui_K2,2024-07-11,活魚,活かんぱち,相対,0.6
水産,足立,Sui_K2,2024-07-11,活魚,活あなご,相対,
水産,足立,Sui_K2,2024-07-11,活魚,その他（活魚）,せり・入札,
水産,足立,Sui_K2,2024-07-11,活魚,その他（活魚）,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,あじ,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,さば,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,いわし,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,するめいか,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,かつお,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,さんま,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,かれい,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,きんめだい,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,はまち,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,ぶり・わらさ,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,まだい,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,めじ,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,いさき,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,さけます類,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,たら類,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,いなだ・わかし,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,さわら・さごち,相対,0.1
水産,大田,Sui_K3,2024-07-11,鮮魚,あんこう,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,かき,相対,
水産,大田,Sui_K3,2024-07-11,鮮魚,その他（鮮魚）,せり・入札,
水産,大田,Sui_K3,2024-07-11,鮮魚,その他（鮮魚）,相対,1.0
水産,大田,Sui_K3,2024-07-11,大物,まぐろ（生鮮）,せり・入札,0.7
水産,大田,Sui_K3,2024-07-11,大物,まぐろ（生鮮）,相対,
水産,大田,Sui_K3,2024-07-11,大物,めばち（生鮮）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,いんど（生鮮）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,きわだ（生鮮）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,その他（大物生）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,まぐろ（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,めばち（冷凍）,せり・入札,0.2
水産,大田,Sui_K3,2024-07-11,大物,いんど（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,めかじき（冷凍）,せり・入札,
水産,大田,Sui_K3,2024-07-11,大物,その他（大物冷）,せり・入札,0.5
水産,大田,Sui_K3,2024-07-11,大物,その他（大物冷）,相対,
水産,大田,Sui_K3,2024-07-11,冷凍,冷さけ,相対,
水産,大田,Sui_K3,2024-07-11,冷凍,冷さけ,第三者販売,
水産,大田,Sui_K3,2024-07-11,冷凍,冷えび,相対,0.1
水産,大田,Sui_K3,2024-07-11,冷凍,冷えび,第三者販売,
水産,大田,Sui_K3,2024-07-11,冷凍,冷するめ,相対,0.1
水産,大田,Sui_K3,2024-07-11,冷凍,冷かれい,相対,
水産,大田,Sui_K3,2024-07-11,冷凍,冷かれい,第三者販売,
水産,大田,Sui_K3,2024-07-11,冷凍,冷さば,相対,0.1
水産,大田,Sui_K3,2024-07-11,冷凍,冷ぎんだら,相対,
水産,大田,Sui_K3,2024-07-11,冷凍,冷ぎんだら,第三者販売,
水産,大田,Sui_K3,2024-07-11,冷凍,その他（冷凍）,相対,0.7
水産,大田,Sui_K3,2024-07-11,塩干加工,塩さけ,相対,0.1
水産,大田,Sui_K3,2024-07-11,塩干加工,塩さけ,第三者販売,
水産,大田,Sui_K3,2024-07-11,塩干加工,開干あじ,相対,0.1
水産,大田,Sui_K3,2024-07-11,塩干加工,開干あじ,第三者販売,
水産,大田,Sui_K3,2024-07-11,塩干加工,開干さんま,相対,0.1
水産,大田,Sui_K3,2024-07-11,塩干加工,かまぼこ,相対,
水産,大田,Sui_K3,2024-07-11,塩干加工,かまぼこ,第三者販売,
水産,大田,Sui_K3,2024-07-11,塩干加工,かまぼこ,商物分離,
水産,大田,Sui_K3,2024-07-11,塩干加工,すけこ,相対,
水産,大田,Sui_K3,2024-07-11,塩干加工,すけこ,第三者販売,
水産,大田,Sui_K3,2024-07-11,塩干加工,ちくわ,相対,
水産,大田,Sui_K3,2024-07-11,塩干加工,ちくわ,第三者販売,
水産,大田,Sui_K3,2024-07-11,塩干加工,あげもの,相対,
水産,大田,Sui_K3,2024-07-11,塩干加工,あげもの,第三者販売,
水産,大田,Sui_K3,2024-07-11,塩干加工,あげもの,商物分離,
水産,大田,Sui_K3,2024-07-11,塩干加工,その他（塩干加工）,せり・入札,
水産,大田,Sui_K3,2024-07-11,塩干加工,その他（塩干加工）,相対,3.0
水産,大田,Sui_K3,2024-07-11,塩干加工,その他（塩干加工）,第三者販売,
水産,大田,Sui_K3,2024-07-11,活魚,活またい,せり・入札,
水産,大田,Sui_K3,2024-07-11,活魚,活またい,相対,2.0
水産,大田,Sui_K3,2024-07-11,活魚,活ひらめ,せり・入札,
水産,大田,Sui_K3,2024-07-11,活魚,活ひらめ,相対,0.1
水産,大田,Sui_K3,2024-07-11,活魚,活かんぱち,せり・入札,
水産,大田,Sui_K3,2024-07-11,活魚,活かんぱち,相対,
水産,大田,Sui_K3,2024-07-11,活魚,活あなご,相対,
水産,大田,Sui_K3,2024-07-11,活魚,その他（活魚）,せり・入札,
水産,大田,Sui_K3,2024-07-11,活魚,その他（活魚）,相対,
水産,豊洲,Sui_K1,2024-07-12,鮮魚,あじ,相対,17.4
水産,豊洲,Sui_K1,2024-07-12,鮮魚,さば,相対,9.4
水産,豊洲,Sui_K1,2024-07-12,鮮魚,いわし,相対,10.3
水産,豊洲,Sui_K1,2024-07-12,鮮魚,するめいか,相対,7.6
水産,豊洲,Sui_K1,2024-07-12,鮮魚,かつお,相対,36.4
水産,豊洲,Sui_K1,2024-07-12,鮮魚,さんま,相対,1.0
水産,豊洲,Sui_K1,2024-07-12,鮮魚,かれい,相対,3.9
水産,豊洲,Sui_K1,2024-07-12,鮮魚,きんめだい,相対,9.5
水産,豊洲,Sui_K1,2024-07-12,鮮魚,はまち,相対,6.0
水産,豊洲,Sui_K1,2024-07-12,鮮魚,ぶり・わらさ,相対,18.4
水産,豊洲,Sui_K1,2024-07-12,鮮魚,まだい,相対,5.6
水産,豊洲,Sui_K1,2024-07-12,鮮魚,めじ,相対,3.4
水産,豊洲,Sui_K1,2024-07-12,鮮魚,いさき,相対,
水産,豊洲,Sui_K1,2024-07-12,鮮魚,さけます類,相対,5.5
水産,豊洲,Sui_K1,2024-07-12,鮮魚,たら類,相対,6.5
水産,豊洲,Sui_K1,2024-07-12,鮮魚,いなだ・わかし,相対,6.3
水産,豊洲,Sui_K1,2024-07-12,鮮魚,さわら・さごち,相対,6.4
水産,豊洲,Sui_K1,2024-07-12,鮮魚,あんこう,相対,2.0
水産,豊洲,Sui_K1,2024-07-12,鮮魚,かき,相対,0.2
水産,豊洲,Sui_K1,2024-07-12,鮮魚,その他（鮮魚）,せり・入札,4.8
水産,豊洲,Sui_K1,2024-07-12,鮮魚,その他（鮮魚）,相対,26.3
水産,豊洲,Sui_K1,2024-07-12,大物,まぐろ（生鮮）,せり・入札,8.5
水産,豊洲,Sui_K1,2024-07-12,大物,まぐろ（生鮮）,相対,
水産,豊洲,Sui_K1,2024-07-12,大物,めばち（生鮮）,せり・入札,0.7
水産,豊洲,Sui_K1,2024-07-12,大物,いんど（生鮮）,せり・入札,6.3
水産,豊洲,Sui_K1,2024-07-12,大物,きわだ（生鮮）,せり・入札,0.4
水産,豊洲,Sui_K1,2024-07-12,大物,その他（大物生）,せり・入札,0.1
水産,豊洲,Sui_K1,2024-07-12,大物,まぐろ（冷凍）,せり・入札,5.9
水産,豊洲,Sui_K1,2024-07-12,大物,めばち（冷凍）,せり・入札,43.3
水産,豊洲,Sui_K1,2024-07-12,大物,いんど（冷凍）,せり・入札,11.2
水産,豊洲,Sui_K1,2024-07-12,大物,きわだ（冷凍）,せり・入札,0.4
水産,豊洲,Sui_K1,2024-07-12,大物,めかじき（冷凍）,せり・入札,0.8
水産,豊洲,Sui_K1,2024-07-12,大物,その他（大物冷）,せり・入札,
水産,豊洲,Sui_K1,2024-07-12,大物,その他（大物冷）,相対,2.5
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷さけ,相対,88.5
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷さけ,第三者販売,2.2
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷えび,相対,8.3
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷えび,第三者販売,0.5
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷するめ,相対,3.8
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷かれい,相対,6.8
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷さば,相対,5.8
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷ぎんだら,相対,8.4
水産,豊洲,Sui_K1,2024-07-12,冷凍,冷ぎんだら,第三者販売,0.5
水産,豊洲,Sui_K1,2024-07-12,冷凍,その他（冷凍）,相対,65.5
水産,豊洲,Sui_K1,2024-07-12,塩干加工,塩さけ,相対,7.9
水産,豊洲,Sui_K1,2024-07-12,塩干加工,開干あじ,相対,14.1
水産,豊洲,Sui_K1,2024-07-12,塩干加工,開干あじ,第三者販売,2.7
水産,豊洲,Sui_K1,2024-07-12,塩干加工,開干さんま,相対,4.0
水産,豊洲,Sui_K1,2024-07-12,塩干加工,かまぼこ,相対,14.8
水産,豊洲,Sui_K1,2024-07-12,塩干加工,かまぼこ,第三者販売,0.5
水産,豊洲,Sui_K1,2024-07-12,塩干加工,かまぼこ,商物分離,1.0
水産,豊洲,Sui_K1,2024-07-12,塩干加工,すけこ,相対,4.9
水産,豊洲,Sui_K1,2024-07-12,塩干加工,すけこ,第三者販売,0.3
水産,豊洲,Sui_K1,2024-07-12,塩干加工,ちくわ,相対,11.2
水産,豊洲,Sui_K1,2024-07-12,塩干加工,ちくわ,第三者販売,0.2
水産,豊洲,Sui_K1,2024-07-12,塩干加工,あげもの,相対,24.4
水産,豊洲,Sui_K1,2024-07-12,塩干加工,あげもの,第三者販売,1.1
水産,豊洲,Sui_K1,2024-07-12,塩干加工,あげもの,商物分離,3.0
水産,豊洲,Sui_K1,2024-07-12,塩干加工,その他（塩干加工）,せり・入札,19.5
水産,豊洲,Sui_K1,2024-07-12,塩干加工,その他（塩干加工）,相対,206.2
水産,豊洲,Sui_K1,2024-07-12,塩干加工,その他（塩干加工）,第三者販売,22.0
水産,豊洲,Sui_K1,2024-07-12,活魚,活またい,せり・入札,0.2
水産,豊洲,Sui_K1,2024-07-12,活魚,活またい,相対,10.2
水産,豊洲,Sui_K1,2024-07-12,活魚,活ひらめ,せり・入札,0.1
水産,豊洲,Sui_K1,2024-07-12,活魚,活ひらめ,相対,1.0
水産,豊洲,Sui_K1,2024-07-12,活魚,活かんぱち,せり・入札,0.7
水産,豊洲,Sui_K1,2024-07-12,活魚,活かんぱち,相対,2.6
水産,豊洲,Sui_K1,2024-07-12,活魚,活あなご,相対,5.5
水産,豊洲,Sui_K1,2024-07-12,活魚,その他（活魚）,せり・入札,6.1
水産,豊洲,Sui_K1,2024-07-12,活魚,その他（活魚）,相対,4.0
水産,足立,Sui_K2,2024-07-12,鮮魚,あじ,相対,0.4
水産,足立,Sui_K2,2024-07-12,鮮魚,さば,相対,0.1
水産,足立,Sui_K2,2024-07-12,鮮魚,いわし,相対,0.1
水産,足立,Sui_K2,2024-07-12,鮮魚,するめいか,相対,0.2
水産,足立,Sui_K2,2024-07-12,鮮魚,かつお,相対,1.1
